Artist,Artist ID,Monthly Listeners,Date,Daily Listeners
Cardi B,4kYSro6naA4h99UJvo89HB,28421545,2025-04-07,"-32,992"
Cardi B,4kYSro6naA4h99UJvo89HB,28402225,2025-04-08,"-41,206"
Cardi B,4kYSro6naA4h99UJvo89HB,28427253,2025-04-09,"+192,172"
Cardi B,4kYSro6naA4h99UJvo89HB,28420963,2025-04-10,"-88,905"
Cardi B,4kYSro6naA4h99UJvo89HB,28438859,2025-04-11,"+57,248"
Cardi B,4kYSro6naA4h99UJvo89HB,28458240,2025-04-12,"+9,325"
Cardi B,4kYSro6naA4h99UJvo89HB,28493433,2025-04-13,"-74,739"
Cardi B,4kYSro6naA4h99UJvo89HB,28486803,2025-04-14,"+5,695"
Cardi B,4kYSro6naA4h99UJvo89HB,28530538,2025-04-15,"-116,178"
Cardi B,4kYSro6naA4h99UJvo89HB,28573614,2025-04-16,"-37,993"
Cardi B,4kYSro6naA4h99UJvo89HB,28581018,2025-04-17,"+31,040"
Cardi B,4kYSro6naA4h99UJvo89HB,28563493,2025-04-18,"-135,283"
Cardi B,4kYSro6naA4h99UJvo89HB,28597231,2025-04-19,"+99,214"
Cardi B,4kYSro6naA4h99UJvo89HB,28594416,2025-04-20,"+169,885"
Cardi B,4kYSro6naA4h99UJvo89HB,28627614,2025-04-21,"-9,559"
Cardi B,4kYSro6naA4h99UJvo89HB,28641278,2025-04-22,"-66,294"
Cardi B,4kYSro6naA4h99UJvo89HB,28619123,2025-04-23,"+14,725"
Cardi B,4kYSro6naA4h99UJvo89HB,28527418,2025-04-24,"-39,956"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27448080,2024-10-27,"+107,918"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27469285,2024-10-28,"+68,044"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27484616,2024-10-29,"-142,219"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27453105,2024-10-30,"-104,835"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27413137,2024-10-31,"+103,704"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27370199,2024-11-01,"-43,342"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27389905,2024-11-02,"-106,891"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27355063,2024-11-03,"+89,299"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27349294,2024-11-04,"+26,761"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27397416,2024-11-05,"-85,770"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27391094,2024-11-06,"+73,608"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27426428,2024-11-07,"+71,756"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27458250,2024-11-08,"+125,336"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27442211,2024-11-09,"-71,189"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27464167,2024-11-10,"+209,892"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27508807,2024-11-11,"+31,917"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27482671,2024-11-12,"+31,116"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27520396,2024-11-13,"+30,853"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27529380,2024-11-14,"+58,615"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27554144,2024-11-15,"-9,397"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27497630,2024-11-16,"+88,811"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27479587,2024-11-17,"+6,806"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27485721,2024-11-18,"-71,747"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27453204,2024-11-19,"+96,149"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27454827,2024-11-20,"-109,841"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27435668,2024-11-21,"+74,649"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27413053,2024-11-22,"+73,411"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27442710,2024-11-23,"+14,070"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27496168,2024-11-24,"+81,526"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27534324,2024-11-25,"+41,025"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27497009,2024-11-26,"-38,838"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27534764,2024-11-27,"-81,878"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27530745,2024-11-28,"+33,563"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27519031,2024-11-29,"-140,023"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27547003,2024-11-30,"-38,376"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27496909,2024-12-01,"-55,132"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27476830,2024-12-02,"+175,006"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27478502,2024-12-03,"-170,645"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27480853,2024-12-04,"+207,507"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27452192,2024-12-05,"-126,220"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27443700,2024-12-06,"+71,575"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27476871,2024-12-07,"-19,687"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27480911,2024-12-08,"-11,839"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27467533,2024-12-09,"+68,485"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27432753,2024-12-10,"+46,640"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27347075,2024-12-11,"+119,049"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27363344,2024-12-12,"-18,756"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27371345,2024-12-13,"+84,813"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27373481,2024-12-14,"+210,787"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27396427,2024-12-15,"+143,858"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27388211,2024-12-16,"+154,967"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27387156,2024-12-17,"-19,094"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27394295,2024-12-18,"+66,052"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27398922,2024-12-19,"-37,258"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27434013,2024-12-20,"-170,690"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27437671,2024-12-21,"-32,603"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27443023,2024-12-22,"+76,121"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27486942,2024-12-23,"+12,107"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27510838,2024-12-24,"-162,604"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27535487,2024-12-25,"+22,868"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27528227,2024-12-26,"-98,386"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27525304,2024-12-27,"-89,500"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27510939,2024-12-28,"+13,186"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27509671,2024-12-29,"-26,897"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27543109,2024-12-30,"-24,039"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27533429,2024-12-31,"-76,871"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27570112,2025-01-01,"+90,631"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27538706,2025-01-02,"-33,635"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27534642,2025-01-03,"-7,009"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27542200,2025-01-04,"+26,307"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27558028,2025-01-05,"+78,324"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27559705,2025-01-06,"-50,033"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27506884,2025-01-07,"+77,546"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27511210,2025-01-08,"+130,004"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27513928,2025-01-09,"-7,301"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27504486,2025-01-10,-940
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27562136,2025-01-11,"+33,958"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27529217,2025-01-12,"-57,495"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27512020,2025-01-13,"+55,769"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27523629,2025-01-14,"+36,187"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27542327,2025-01-15,"+25,300"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27533788,2025-01-16,"-39,534"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27514458,2025-01-17,"-136,287"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27515477,2025-01-18,"-39,450"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27531659,2025-01-19,"+56,341"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27529592,2025-01-20,"-32,983"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27487507,2025-01-21,"-88,633"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27495912,2025-01-22,"+14,660"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27574618,2025-01-23,"+67,197"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27547516,2025-01-24,"+56,843"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27529947,2025-01-25,"-13,342"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27549759,2025-01-26,"+123,635"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27545174,2025-01-27,"-6,552"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27529801,2025-01-28,"-8,990"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27496065,2025-01-29,"+4,757"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27453252,2025-01-30,"-23,368"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27428943,2025-01-31,"-138,058"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27462344,2025-02-01,"+114,338"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27435847,2025-02-02,"+11,929"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27436955,2025-02-03,"-128,217"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27467006,2025-02-04,"+152,565"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27498761,2025-02-05,"-48,092"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27517389,2025-02-06,"-3,595"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27536252,2025-02-07,"+86,290"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27565996,2025-02-08,"-29,888"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27563728,2025-02-09,"-67,514"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27546432,2025-02-10,"-7,357"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27549272,2025-02-11,"-20,136"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27573523,2025-02-12,"-75,458"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27609238,2025-02-13,"-60,047"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27567410,2025-02-14,"+95,077"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27550935,2025-02-15,"-33,580"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27557429,2025-02-16,"+61,766"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27541033,2025-02-17,"-28,428"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27525070,2025-02-18,"+67,049"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27521809,2025-02-19,"+87,433"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27510227,2025-02-20,"-4,209"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27534902,2025-02-21,"+32,357"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27525231,2025-02-22,"-26,443"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27553347,2025-02-23,"+58,168"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27583287,2025-02-24,"+130,849"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27565801,2025-02-25,"+56,026"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27537837,2025-02-26,"+20,194"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27531600,2025-02-27,"-123,020"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27542883,2025-02-28,"+127,030"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27549575,2025-03-01,"-48,678"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27542509,2025-03-02,"+119,974"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27537774,2025-03-03,"-35,860"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27517235,2025-03-04,"+84,317"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27471348,2025-03-05,"+28,843"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27498819,2025-03-06,"-50,481"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27551059,2025-03-07,"+5,587"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27483360,2025-03-08,"+35,127"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27518523,2025-03-09,"-68,707"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27513235,2025-03-10,"+4,031"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27494933,2025-03-11,"+122,937"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27481156,2025-03-12,"+4,546"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27454996,2025-03-13,+732
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27494453,2025-03-14,"-35,668"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27523217,2025-03-15,"-45,131"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27498293,2025-03-16,"+173,692"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27485404,2025-03-17,"-61,198"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27488497,2025-03-18,"+157,271"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27453842,2025-03-19,"+105,830"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27420437,2025-03-20,-104
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27389401,2025-03-21,"-28,935"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27406994,2025-03-22,"+99,598"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27308489,2025-03-23,"+64,250"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27314529,2025-03-24,"+119,208"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27320242,2025-03-25,"-138,886"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27319663,2025-03-26,"+25,811"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27323126,2025-03-27,"+83,123"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27312752,2025-03-28,"+35,165"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27325751,2025-03-29,"-17,156"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27339370,2025-03-30,"+34,580"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27353320,2025-03-31,"+23,421"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27355668,2025-04-01,"+47,441"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27420677,2025-04-02,"+10,659"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27364697,2025-04-03,"-63,022"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27329459,2025-04-04,"+107,987"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27310856,2025-04-05,"-85,133"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27327163,2025-04-06,"-80,365"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27328918,2025-04-07,"-48,247"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27316780,2025-04-08,"-112,535"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27299621,2025-04-09,"+47,608"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27307181,2025-04-10,"+53,903"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27312645,2025-04-11,"-86,667"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27311289,2025-04-12,"-107,135"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27314269,2025-04-13,"+64,350"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27300550,2025-04-14,"-12,971"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27332086,2025-04-15,"+6,679"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27362477,2025-04-16,"+36,603"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27405389,2025-04-17,"-133,424"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27399958,2025-04-18,"+79,884"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27376981,2025-04-19,"+35,670"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27340469,2025-04-20,"-25,601"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27267094,2025-04-21,"+110,014"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27261648,2025-04-22,"+12,239"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27284493,2025-04-23,"+23,987"
Carin Leon,66ihevNkSYNzRAl44dx6jJ,27247367,2025-04-24,"+44,234"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8511073,2024-10-27,"-28,295"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8500245,2024-10-28,"+19,856"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8500732,2024-10-29,"+35,060"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8501290,2024-10-30,"+35,767"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8503643,2024-10-31,"+19,429"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8489718,2024-11-01,"+22,542"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8483184,2024-11-02,"-61,016"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8488830,2024-11-03,"-35,631"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8500375,2024-11-04,"-32,446"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8508555,2024-11-05,"+11,278"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8509339,2024-11-06,"-3,352"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8514254,2024-11-07,"+8,300"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8499060,2024-11-08,"+14,080"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8500471,2024-11-09,"+58,444"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8502283,2024-11-10,"-23,954"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8502665,2024-11-11,"-15,515"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8509641,2024-11-12,"-4,473"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8515454,2024-11-13,"+6,686"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8501725,2024-11-14,"+10,170"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8500781,2024-11-15,"-2,109"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8493459,2024-11-16,"-16,350"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8494223,2024-11-17,"+10,483"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8469058,2024-11-18,"-45,651"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8481530,2024-11-19,"+14,004"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8481748,2024-11-20,"+51,608"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8467644,2024-11-21,"-4,247"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8473219,2024-11-22,"+21,236"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8476136,2024-11-23,-7
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8493071,2024-11-24,"+13,168"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8481042,2024-11-25,"+3,657"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8492137,2024-11-26,"+28,728"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8511459,2024-11-27,+934
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8499458,2024-11-28,"+13,811"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8503231,2024-11-29,"+19,098"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8505647,2024-11-30,"+26,813"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8513307,2024-12-01,"-39,655"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8504228,2024-12-02,"-37,326"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8509774,2024-12-03,"-10,981"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8510906,2024-12-04,"+13,754"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8530088,2024-12-05,"+7,207"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8529445,2024-12-06,"-23,590"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8532126,2024-12-07,"-1,274"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8516911,2024-12-08,"-14,190"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8514449,2024-12-09,"+52,882"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8512049,2024-12-10,"+3,900"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8511949,2024-12-11,"-21,245"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8510202,2024-12-12,"-34,056"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8496075,2024-12-13,"+24,225"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8472871,2024-12-14,"-2,963"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8478865,2024-12-15,"-23,591"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8502913,2024-12-16,"+37,720"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8513511,2024-12-17,"-4,676"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8502957,2024-12-18,"-69,049"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8494272,2024-12-19,"-24,234"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8504526,2024-12-20,"-5,106"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8519688,2024-12-21,"+33,443"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8526036,2024-12-22,"-1,801"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8530233,2024-12-23,"-3,976"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8521474,2024-12-24,"+59,978"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8524737,2024-12-25,"-21,531"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8532220,2024-12-26,"+47,935"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8533979,2024-12-27,"+15,504"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8528604,2024-12-28,"-7,130"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8537039,2024-12-29,"-2,271"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8541668,2024-12-30,"+19,725"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8554939,2024-12-31,"+5,773"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8561211,2025-01-01,"-20,439"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8563222,2025-01-02,"+34,347"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8587385,2025-01-03,"+26,007"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8585890,2025-01-04,"-1,574"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8583007,2025-01-05,"-14,266"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8601210,2025-01-06,"+35,220"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8605473,2025-01-07,"+13,480"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8597708,2025-01-08,"+34,029"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8589375,2025-01-09,"+53,249"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8597976,2025-01-10,"+9,888"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8597537,2025-01-11,"+2,636"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8583327,2025-01-12,"+11,725"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8579561,2025-01-13,"+31,788"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8578259,2025-01-14,"+3,119"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8583210,2025-01-15,"+7,465"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8585504,2025-01-16,"-4,121"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8584279,2025-01-17,"+13,419"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8587853,2025-01-18,"+8,824"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8585782,2025-01-19,"+31,574"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8580751,2025-01-20,"-3,212"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8571965,2025-01-21,"+1,394"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8581339,2025-01-22,"+34,095"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8580543,2025-01-23,"-12,882"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8596144,2025-01-24,-986
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8611019,2025-01-25,"+38,122"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8610294,2025-01-26,"-10,784"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8609889,2025-01-27,"-26,601"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8610855,2025-01-28,"-1,657"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8600994,2025-01-29,"+11,424"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8603452,2025-01-30,"+6,084"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8592841,2025-01-31,"+5,984"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8584337,2025-02-01,"+13,129"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8587311,2025-02-02,"+55,992"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8576798,2025-02-03,"-11,472"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8577184,2025-02-04,"-9,656"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8574784,2025-02-05,"-24,572"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8585939,2025-02-06,"+7,958"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8582881,2025-02-07,"-34,451"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,8584861,2025-02-08,-987
